id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.6,95,0,0,0,1611175600,116364,1611175600116,1611175600349,233,0
1,28.6,95,0,0,0,1611175613,660364,1611175613660,1611175613800,140,93
2,28.6,95,0,0,0,1611175627,202364,1611175627202,1611175627380,178,38
3,28.5,95,0,0,0,1611175640,745363,1611175640745,1611175641001,256,78
4,28.5,95,0,0,0,1611175654,288363,1611175654288,1611175654515,227,29
5,28.5,95,0,0,0,1611175667,834363,1611175667834,1611175667974,140,87
6,28.4,95,0,0,0,1611175681,376363,1611175681376,1611175681549,173,33
7,28.5,95,0,0,0,1611175694,921362,1611175694921,1611175695168,247,74
8,28.6,95,0,0,0,1611175708,462362,1611175708462,1611175708686,224,23
9,28.6,95,0,0,0,1611175722,7362,1611175722007,1611175722143,136,88
10,28.6,95,0,0,0,1611175735,550361,1611175735550,1611175735718,168,32
11,28.6,95,0,0,0,1611175749,94361,1611175749094,1611175749337,243,75
12,28.6,95,0,0,0,1611175762,635361,1611175762635,1611175762771,136,107
13,28.7,95,0,0,0,1611175776,178361,1611175776178,1611175776311,133,3
14,28.5,95,0,0,0,1611175789,721360,1611175789721,1611175789886,165,32